"","NumOfC","NumOfN","NumHBondDonors","NumOfConf","parentspecies","C.C..non.aromatic.","hydroxyl..alkyl.","aldehyde","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","hydroperoxide","log_pSat_Pa"
"4883",9,2,2,6.33682573114644,"apin",0,0,1,0,0,0,2,0,2,-6.32058013350282
"4884",8,0,3,6.09356977004514,"apin",0,1,0,0,0,0,0,0,2,-7.17800971422733
"4885",6,1,1,3.66356164612965,"toluene",1,0,1,0,0,0,1,0,1,-2.88059375428653
"4886",6,2,2,4.58496747867057,"toluene",0,0,0,0,1,0,1,1,1,-3.48666999778098
"4887",10,2,2,4.45434729625351,"apin",0,1,0,0,0,0,2,0,1,-7.97872122283969
"4888",7,2,3,5.70044357339069,"toluene",0,1,0,1,0,1,1,1,1,-7.3205571035931
"4889",7,1,3,5.8805329864007,"toluene",0,1,1,1,0,0,1,0,1,-10.2207426780542
"4890",5,1,1,3.66356164612965,"apin_decane",0,1,0,0,0,0,1,0,0,1.03831112707757
"4891",6,1,3,5.88332238848828,"toluene",1,0,1,1,1,0,0,1,2,-3.1470745606681
"4892",8,1,0,2.19722457733622,"decane",0,0,0,0,0,0,1,0,0,0.903827160647178
"4893",7,1,4,5.4510384535657,"toluene",0,3,2,0,0,0,1,0,0,-9.09366682127285
"4894",6,0,3,4.96284463025991,"toluene",1,1,0,1,1,0,0,0,0,-6.29858233622937
"4895",6,1,1,3.89182029811063,"toluene",0,0,0,0,0,1,1,0,1,-1.43775757658645
"4896",6,1,1,5.31320597904179,"toluene",0,0,2,0,0,0,0,0,1,-2.12312510320395
"4897",6,2,0,3.40119738166216,"toluene",0,0,0,0,0,0,1,0,0,0.940718319068077
"4898",6,1,3,5.14749447681345,"toluene",0,2,1,0,0,0,0,1,1,-11.6157795023748
"4899",6,2,1,4.56434819146784,"toluene",0,0,1,0,0,0,2,0,0,-2.28828900113401
"4900",7,1,2,5.98141421125448,"apin",0,1,1,0,0,0,1,0,1,-5.04702007333665
"4901",7,2,2,5.8348107370626,"toluene",0,1,0,0,0,1,0,0,1,-2.65846964807631
"4902",5,1,1,2.63905732961526,"apin",1,1,0,0,0,0,0,0,0,0.497754101525702
"4903",7,1,2,4.60517018598809,"toluene",0,1,2,0,0,1,1,0,0,-5.46683692100097
"4904",9,1,2,5.8406416573734,"decane",0,1,0,0,0,0,1,0,0,-5.52491581948532
"4905",10,0,1,3.46573590279973,"decane",0,0,0,0,0,0,0,0,1,0.617832014277858
"4906",9,1,2,6.06610809010375,"apin",0,0,2,0,0,0,1,0,2,-8.81653222793163
"4907",4,1,2,4.80402104473326,"toluene",0,0,1,1,0,0,1,0,1,-2.32450861799239
"4908",7,0,2,3.91202300542815,"apin",0,1,0,0,0,0,0,0,0,-2.57503645658285
"4909",10,0,1,5.12396397940326,"apin",0,0,2,0,0,0,0,0,1,-6.54584142859369
"4910",7,1,4,6.42486902390539,"toluene",0,1,0,1,0,1,0,1,2,-13.0983579614467
"4911",7,1,1,3.85014760171006,"toluene",0,0,1,1,0,1,0,1,0,-4.64408327837409
"4912",6,2,3,6.13339804299665,"toluene",0,1,0,1,0,1,2,0,1,-6.10581236124994
"4913",7,1,2,4.47733681447821,"toluene",1,0,1,0,0,1,1,0,1,-6.63335899235957
"4914",7,1,2,5.80513496891649,"decane",0,0,1,0,0,0,1,0,2,-7.17580863416165
"4915",9,1,1,5.32787616878958,"apin",0,1,1,0,0,0,1,0,0,-4.37252247542049
"4916",7,2,2,6.45519856334012,"apin",0,0,1,0,0,0,1,0,2,-5.50047793927081
"4917",7,1,1,1.6094379124341,"toluene",0,0,0,0,0,0,0,1,1,-3.19339723552335
"4918",7,2,3,6.0330862217988,"toluene",0,1,1,0,0,1,1,1,1,-4.88786987443242
"4919",6,1,3,4.56434819146784,"toluene",0,2,0,0,0,0,0,1,1,-4.79291550499285
"4920",7,2,0,3.91202300542815,"apin",0,0,1,0,0,0,2,0,0,-1.76021046682836
"4921",7,2,3,4.4188406077966,"toluene",0,3,0,0,0,1,1,0,0,3.56874657539985
"4922",5,1,1,3.61091791264422,"toluene",0,0,1,0,0,0,0,1,1,0.471261824280931
"4923",7,0,4,5.17614973257383,"toluene",1,1,0,1,0,1,0,0,1,-14.773682121315
"4924",8,1,0,2.99573227355399,"decane",0,0,1,0,0,0,1,0,0,-0.786684717559078
"4925",6,1,2,5.82894561761021,"toluene",0,0,2,1,0,0,1,0,1,-4.71078218314392
"4926",6,0,1,2.39789527279837,"toluene",0,1,2,0,0,0,0,0,0,0.00433419250443484
"4927",9,1,3,4.58496747867057,"apin",0,1,0,0,0,0,1,0,1,-1.78676764648776
"4928",7,2,2,4.14313472639153,"toluene",1,1,0,1,0,1,0,1,0,-3.69908542746683
"4929",8,1,2,5.63121178182137,"apin",0,1,2,0,0,0,1,0,1,-7.60182799871373
"4930",6,0,2,4.24849524204936,"apin",0,2,0,0,0,0,0,0,0,-1.78194904033768
"4931",6,1,3,5.92692602597041,"toluene",0,1,0,1,0,0,0,0,1,-5.09484405746274
"4932",6,1,3,5.97380961186926,"toluene",0,2,0,0,0,0,0,0,0,-7.51802060675679
"4933",8,2,1,5.32300997913841,"apin",0,0,1,0,0,0,2,0,1,-5.77014254690006
"4934",10,2,1,5.61677109766657,"apin",0,0,1,0,0,0,1,0,1,-5.39604009124438
"4935",5,1,3,5.9427993751267,"toluene",0,1,0,1,1,0,0,0,1,-5.7722153470449
"4936",9,2,2,6.42486902390539,"apin",0,1,0,0,0,0,2,0,1,-7.2971261700822
"4937",7,2,1,1.79175946922805,"toluene",1,1,0,0,0,0,1,0,0,-1.44939669245709
"4938",7,0,3,5.67332326717149,"toluene",0,1,0,0,1,0,0,0,1,-6.86782909395645
"4939",9,2,0,4.33073334028633,"apin",0,0,0,0,0,0,2,0,0,-3.30224737867332
"4940",6,2,2,5.29330482472449,"toluene",0,0,0,0,1,0,1,0,1,-2.72524089445221
"4941",8,0,2,5.65599181081985,"apin",0,1,0,0,0,0,0,0,1,-4.65759753352002
"4942",8,1,3,4.55387689160054,"apin",0,0,0,0,0,0,1,0,2,-10.1662154943193
"4943",7,2,3,5.67332326717149,"toluene",0,2,0,0,0,0,1,0,0,-7.35143446377758
"4944",5,1,4,4.78749174278205,"toluene",0,4,1,0,0,0,1,0,0,-8.3912224830003
"4945",6,2,1,5.47646355193151,"toluene",0,0,1,0,1,0,1,0,1,-3.32193555586943
"4946",7,1,2,4.02535169073515,"toluene",0,2,1,0,0,0,0,1,0,-4.14195346979329
"4947",9,1,2,5.75574221358691,"apin",0,0,1,2,0,0,1,0,0,-7.62028763997375
"4948",6,2,1,4.91265488573605,"toluene",0,0,2,0,0,0,1,1,0,-3.50970471577685
"4949",9,1,3,5.64897423816121,"apin",0,1,0,0,0,0,0,0,2,-9.90624546993296
"4950",7,1,3,5.86929691313377,"toluene",0,2,0,1,0,0,0,1,0,-7.6338521587975
"4951",8,2,1,5.54907608489522,"decane",0,0,0,0,0,0,2,0,1,-6.94846343394566
"4952",7,2,4,5.41164605185504,"toluene",0,3,0,0,0,0,0,1,0,-9.15276878465861
"4953",10,1,2,6.32076829425058,"decane",0,1,0,0,0,0,1,0,1,-7.91675720449887
"4954",6,1,3,3.93182563272433,"toluene",1,1,0,0,0,0,0,1,2,-6.3911476730017
"4955",7,1,4,6.16331480403464,"toluene",0,2,1,0,0,0,0,1,2,-11.3513904795725
"4956",4,2,3,3.55534806148941,"toluene",0,2,0,0,0,0,1,1,0,-2.15185032050462
"4957",4,0,2,3.66356164612965,"toluene",0,1,1,0,0,1,0,0,1,-1.757071347552
"4958",6,2,1,5.13579843705026,"toluene",0,1,2,0,0,0,1,0,0,-0.518514490329246
"4959",7,0,3,3.25809653802148,"toluene",0,2,1,0,0,0,0,0,1,-3.92134808052198
"4960",7,1,3,4.36944785246702,"toluene",1,2,0,0,0,1,0,1,0,-10.0861946072767
"4961",7,1,3,3.63758615972639,"toluene",0,2,0,0,0,0,1,0,1,-6.12741627616819
"4962",8,2,2,5.71042701737487,"apin",0,1,0,0,0,0,0,0,1,-4.62191146454381
"4963",7,1,3,5.40717177146012,"toluene",0,2,2,0,0,0,0,0,1,-6.58143090805843
"4964",7,1,3,3.40119738166216,"toluene",0,2,0,0,0,0,1,0,0,-6.18664769768573
"4965",4,1,2,4.04305126783455,"toluene",0,0,1,1,0,0,0,1,1,-1.32631294774978
"4966",8,1,1,5.25749537202778,"decane",0,1,1,0,0,0,0,0,0,-4.52709170708345
"4967",6,1,2,4.60517018598809,"toluene",0,1,1,1,0,0,1,0,0,-2.71417181359419
"4968",7,2,2,5.52146091786225,"toluene",0,0,0,0,0,1,1,0,1,-2.22974226869225
"4969",7,1,4,5.91620206260743,"toluene",0,3,1,0,0,1,0,1,1,-11.8715358774829
"4970",10,2,1,6.01615715969835,"decane",0,0,0,0,0,0,2,0,1,-8.37802660580072
"4971",7,1,3,6.43133108193348,"toluene",0,1,2,0,2,0,1,0,2,-7.67463696775327
"4972",8,1,2,3.85014760171006,"apin",0,0,0,1,0,0,1,0,1,-4.35650472919082
"4973",6,1,3,2.19722457733622,"toluene",0,2,0,0,0,0,0,1,1,-4.68828661741876
"4974",6,1,4,6.0330862217988,"toluene",0,2,1,0,0,1,0,0,2,-6.2646318332459
"4975",6,1,1,4.26267987704132,"toluene",0,0,1,1,0,0,1,0,0,-3.62668712998995
"4976",5,1,1,2.30258509299405,"toluene",0,0,0,0,0,0,1,0,0,-2.49557042746829
"4977",8,1,1,4.55387689160054,"decane",0,0,0,1,0,0,1,0,0,-6.99216253953842
"4978",6,2,2,4.74493212836325,"toluene",0,2,1,0,0,0,1,1,0,-1.63600697616767
"4979",7,0,1,3.93182563272433,"toluene",0,1,1,0,0,0,0,0,0,-3.56822094920633
"4980",5,1,3,6.13339804299665,"decane",0,2,0,0,0,0,1,0,1,-6.60213408973992
"4981",6,2,1,5.39816270151775,"toluene",0,0,1,0,0,0,1,0,1,-1.36210875717736
"4982",7,1,4,5.94542060860658,"toluene",0,3,1,1,0,0,1,0,0,-11.0247512175032
"4983",4,0,1,3.13549421592915,"toluene",0,0,1,1,0,0,0,0,0,-2.7707867637353
"4984",6,1,3,4.04305126783455,"toluene",0,3,0,0,0,0,0,1,0,-3.81899809849829
"4985",7,0,3,6.12686918411419,"toluene",0,2,2,0,0,0,0,0,1,-7.28732154846885
"4986",7,0,2,4.70953020131233,"toluene",0,0,0,1,0,0,0,0,1,-7.5051961320506
"4987",6,1,5,6.64118216974059,"toluene",0,2,1,0,0,0,0,1,3,-13.7477506995325
"4988",7,2,2,5.25227342804663,"toluene",1,0,0,1,0,1,1,0,1,-6.32235828096912
"4989",6,1,2,5.73334127689775,"toluene",0,0,1,1,0,0,1,0,1,-4.60091161505882
"4990",6,1,1,5.01063529409626,"toluene",0,0,0,0,1,0,0,0,1,-1.10084962863349
"4991",7,1,2,4.00733318523247,"toluene",0,1,1,1,0,0,1,0,0,-5.82579352255116
"4992",6,0,3,5.11198778835654,"toluene",0,0,1,0,0,1,0,0,1,-5.34605448287622
"4993",6,1,3,5.88332238848828,"toluene",0,1,1,1,2,0,1,0,1,-7.02343640035734
"4994",9,2,2,6.33150184989369,"apin",0,1,1,0,0,0,1,0,1,-7.27415464334886
"4995",6,1,4,4.00733318523247,"toluene",1,2,0,0,0,0,0,1,2,-9.32465393228095
"4996",6,0,3,5.20948615284142,"toluene",0,1,1,0,0,1,0,0,2,-6.35103727805725
"4997",7,1,3,5.32300997913841,"toluene",0,3,2,0,0,0,0,0,0,-5.59157911530157
"4998",10,1,1,3.09104245335832,"apin",0,1,1,0,0,0,1,0,0,-4.22089005529517
"4999",9,2,1,5.11198778835654,"apin",0,0,0,0,0,0,2,0,0,-1.39027879160027
"5000",10,1,2,4.02535169073515,"apin",0,0,0,1,0,0,1,0,0,-11.0101194563701
"5001",7,1,3,6.26339826259162,"apin",1,1,0,0,0,0,0,0,2,-5.51147849660844
"5002",5,1,3,4.93447393313069,"toluene",0,1,1,1,0,1,1,0,1,-5.94826855246342
"5003",7,0,3,4.82028156560504,"toluene",0,3,3,0,0,0,0,0,0,-6.88572981867324
"5004",10,0,2,4.87519732320115,"apin",0,0,0,1,0,0,0,0,0,-4.28785685847887
"5005",7,0,5,4.86753445045558,"toluene",1,2,0,1,0,0,0,0,2,-12.1692014245851
"5006",9,2,2,6.14203740558736,"decane",0,1,0,0,0,0,2,0,1,-6.64621573492393
"5007",7,0,3,4.60517018598809,"toluene",1,0,1,0,0,1,0,0,2,-7.68876340899246
"5008",8,2,2,6.01615715969835,"apin",0,1,0,0,0,0,1,0,1,-4.64307233612686
"5009",6,1,4,5.2257466737132,"toluene",0,3,1,0,0,1,0,1,1,-9.58443059511104
"5010",5,2,2,4.35670882668959,"toluene",0,1,0,1,0,1,2,0,0,-2.36235434057629
"5011",10,2,1,5.98393628068719,"apin",0,0,1,0,0,0,2,0,1,-5.77044556603056
"5012",10,2,2,6.08221891037645,"apin",0,0,0,0,0,0,1,0,2,-9.56086055839753
"5013",5,0,2,3.52636052461616,"toluene",0,0,0,2,2,0,0,0,0,-3.6452703639699
"5014",7,1,0,2.99573227355399,"toluene",0,0,1,0,2,0,0,0,0,1.59736199952953
"5015",8,1,2,5.54126354515843,"apin",0,1,0,0,0,0,1,0,1,-2.68043309467833
"5016",5,0,2,3.98898404656427,"toluene",0,2,1,0,2,0,0,0,0,-2.08982039831762
"5017",6,1,0,2.484906649788,"toluene",0,0,2,0,0,0,1,0,0,0.14458325004106
"5018",9,2,2,5.71373280550937,"apin",0,1,0,1,0,0,0,0,0,-6.04135679700372
"5019",7,1,2,5.91620206260743,"decane",0,0,0,0,0,0,1,0,2,-5.70556789205681
"5020",6,1,2,6.28226674689601,"toluene",0,0,2,0,0,0,1,0,2,-5.00960927820119
"5021",7,2,3,5.97888576490112,"toluene",0,0,0,1,0,1,1,1,2,-9.33472663252139
"5022",6,0,4,4.38202663467388,"toluene",0,2,1,0,0,0,0,0,1,-7.9344570244142
"5023",5,0,2,3.97029191355212,"toluene",0,0,1,0,1,0,0,0,1,-2.37373576458647
"5024",6,1,2,4.30406509320417,"toluene",0,1,1,0,0,0,0,0,0,-2.75197019173737
"5025",7,2,3,5.76205138278018,"toluene",0,3,0,0,0,0,1,1,0,-8.82123492518781
"5026",5,2,2,5.59098698051086,"toluene",0,1,0,0,0,0,1,0,0,-3.88938514446476
"5027",7,2,3,5.74300318780948,"toluene",0,1,1,0,0,1,1,0,1,-3.31968668323565
"5028",7,1,3,5.73009978297357,"toluene",0,2,1,0,0,0,0,1,1,-3.94330978771907
"5029",7,1,0,2.39789527279837,"apin",0,0,1,0,0,0,1,0,0,0.71606922675
"5030",6,2,2,1.09861228866811,"toluene",0,2,0,0,0,0,2,0,0,-3.81075365506624
"5031",7,0,3,4.97673374242057,"toluene",0,1,0,2,2,0,0,0,0,-7.2825421442651
"5032",6,2,3,3.55534806148941,"toluene",0,2,0,0,0,0,1,1,1,-5.36787038227903
"5033",7,1,3,6.12468339089421,"toluene",0,0,0,1,0,0,1,0,1,-11.9110472004662
"5034",10,1,1,5.34233425196481,"decane",0,0,0,0,0,0,1,0,1,-4.06814169608237
"5035",6,1,2,4.9416424226093,"toluene",0,0,0,0,1,0,0,1,1,-5.55424667498427
"5036",7,2,2,5.32787616878958,"toluene",0,1,0,1,2,0,1,0,0,-4.12321326809826
"5037",7,2,2,4.61512051684126,"toluene",0,2,0,0,0,0,0,1,0,-5.51212371336891
"5038",6,1,3,5.64897423816121,"toluene",0,1,0,0,0,1,0,0,2,-5.46796089463468
"5039",5,2,3,4.88280192258637,"toluene",0,1,0,1,0,1,1,1,1,-6.11015366738016
"5040",9,1,3,6.87935580446044,"apin",0,0,0,2,0,0,1,0,1,-11.176612487886
"5041",7,1,1,4.43081679884331,"toluene",0,1,1,0,0,0,1,0,0,-2.00106922721802
"5042",10,1,1,5.39816270151775,"apin",0,0,1,0,0,0,1,0,1,-3.39115689380349
"5043",7,1,2,5.09375020080676,"toluene",0,1,0,0,0,1,0,0,1,-1.23880029337612
"5044",6,1,2,5.8348107370626,"toluene",0,0,0,0,0,0,1,0,1,-3.62905579467409
"5045",7,1,1,4.65396035015752,"toluene",0,0,1,0,0,0,0,1,1,-3.25120936960059
"5046",7,2,2,5.89989735358249,"apin",0,1,0,0,0,0,1,0,1,-3.96545219694218
"5047",5,0,3,5.28826703069454,"toluene",0,1,1,1,1,0,0,0,1,-7.01567029123304
"5048",7,2,2,5.32300997913841,"toluene",0,1,1,0,0,0,2,0,0,-3.04867622434145
"5049",9,1,2,6.59987049921284,"apin",0,0,1,1,0,0,1,0,1,-9.62394401421345
"5050",7,1,3,5.94017125272043,"toluene",0,2,1,0,0,0,0,0,1,-9.12245125331657
"5051",8,0,3,5.89164421182577,"apin",0,2,1,0,0,0,0,0,1,-6.12761933010105
"5052",6,2,4,5.13579843705026,"toluene",0,4,1,0,0,0,0,1,0,-5.98015434395432
"5053",5,1,3,5.74939298590825,"toluene",0,1,0,0,0,1,1,0,2,-5.6187258371408
"5054",8,2,2,5.82008293035236,"apin",0,0,0,0,0,0,2,0,1,-5.64172362444509
"5055",7,1,2,5.66296048013595,"apin",0,1,0,0,0,0,1,0,1,-4.15981383353805
"5056",7,0,3,5.22035582507832,"toluene",1,0,1,1,1,0,0,0,1,-10.3538090768134
"5057",6,1,3,4.98360662170834,"",0,1,0,1,0,0,0,1,0,-9.43677877558572
"5058",7,2,3,5.71702770140622,"toluene",0,2,0,0,0,0,1,0,1,-7.01604437316951
"5059",5,0,2,3.61091791264422,"toluene",0,0,0,0,1,0,0,0,1,-5.15272696217993
"5060",6,1,2,4.44265125649032,"toluene",0,0,0,0,0,0,0,1,2,-7.18533769317967
"5061",6,0,3,5.18738580584075,"toluene",0,0,0,1,0,0,0,0,1,-7.73977149564059
"5062",7,1,3,6.01126717440416,"apin",0,0,0,0,0,0,1,0,2,-9.15845737644296
"5063",7,2,1,5.6021188208797,"apin",0,0,1,1,0,0,2,0,0,-5.02719862604287
"5064",9,1,1,4.57471097850338,"apin",0,0,0,0,0,0,0,0,1,-2.41291157298404
"5065",7,2,2,5.85793315448346,"toluene",0,1,1,0,0,0,1,1,1,-5.3785130844056
"5066",7,1,2,3.93182563272433,"toluene",0,1,0,0,0,0,1,0,0,-1.36337045114546
"5067",6,2,1,4.85981240436167,"toluene",0,0,0,0,1,0,0,1,1,-2.03369627077197
"5068",7,0,1,2.77258872223978,"toluene",0,0,1,0,0,1,0,0,0,-1.16932746918173
"5069",7,1,4,4.86753445045558,"toluene",0,1,0,0,0,0,1,0,2,-12.8224326744966
"5070",10,1,2,5.87493073085203,"decane",0,1,0,0,0,0,1,0,1,-6.46514578217887
"5071",7,1,3,5.50533153593236,"apin",0,2,0,0,0,0,1,0,0,-5.39994569114962
"5072",6,1,2,4.89034912822175,"toluene",0,0,1,1,0,1,0,1,1,-5.1468714213191
"5073",4,2,2,5.8406416573734,"toluene",0,0,1,1,0,0,1,1,1,-4.15853553354975
"5074",4,2,3,5.00394630594546,"toluene",0,1,0,0,0,0,1,1,1,-3.99291794283832
"5075",5,1,2,4.17438726989564,"toluene",0,0,1,1,0,1,0,0,1,-2.41038348656412
"5076",6,0,1,3.09104245335832,"toluene",0,0,1,0,0,0,0,0,1,-1.15721154762597
"5077",7,2,3,4.69134788222914,"toluene",0,2,0,0,0,0,1,0,1,-7.01605082380291
"5078",9,2,2,5.27811465923052,"apin",0,0,0,0,0,0,1,0,2,-5.32866055893344
"5079",7,1,3,6.46302945692067,"apin",0,1,0,0,0,0,1,0,2,-8.23583690621193
"5080",7,0,3,5.74300318780948,"apin",0,1,0,1,0,0,0,0,1,-7.15832743957048
"5081",5,2,2,4.9416424226093,"",0,0,1,1,0,0,1,1,0,-3.52757797078975
"5082",6,1,2,3.95124371858143,"toluene",0,1,0,0,0,1,1,0,0,-3.99377078274123
"5083",7,2,2,5.64544689764324,"apin",0,0,0,0,0,0,2,0,1,-5.39442485071084
"5084",7,2,1,5.04342511691925,"apin",0,0,0,0,0,0,1,0,1,-3.61922837553271
"5085",7,2,2,5.84354441703136,"apin",0,0,1,0,0,0,2,0,1,-3.97220588096664
"5086",6,1,3,4.57471097850338,"toluene",0,1,0,0,0,0,0,1,2,-3.53597349380962
"5087",6,1,3,6.34212141872115,"apin",0,2,1,0,0,0,1,0,1,-6.85743521710426
"5088",7,0,3,4.89034912822175,"toluene",0,1,1,0,0,0,0,0,1,-8.51437017058992
"5089",7,0,2,5.88610403145016,"apin",0,0,0,0,0,0,0,0,2,-5.63043524038929
"5090",5,2,3,5.35185813347607,"toluene",0,2,1,0,0,0,2,0,1,-5.4178307487041
"5091",7,1,3,5.66296048013595,"toluene",0,2,2,0,0,1,1,0,1,-6.43350939855337
"5092",6,2,1,4.26267987704132,"toluene",0,1,0,0,0,0,0,0,0,0.655730035836574
"5093",6,1,2,5.47646355193151,"toluene",0,1,2,0,1,0,0,0,1,-1.1729857224343
"5094",7,2,2,5.92425579741453,"apin",0,1,0,1,0,0,1,0,0,-4.1998144984842
"5095",10,1,3,6.45990445437753,"apin",0,0,0,1,0,0,1,0,1,-8.83520246804235
"5096",7,0,1,3.58351893845611,"toluene",0,1,0,0,0,0,0,0,0,-3.62355495092224
"5097",9,2,1,5.35658627467201,"apin",0,0,1,0,0,0,2,0,0,-5.96719586872092
"5098",7,1,0,3.36729582998647,"apin",0,0,1,0,0,0,1,0,0,-1.73630451311058
"5099",7,1,2,5.41164605185504,"toluene",0,0,1,0,1,0,0,1,1,-6.49729568580159
"5100",5,1,3,5.31811999384422,"toluene",0,0,0,1,0,1,1,0,2,-6.21379159661277
"5101",6,1,2,4.8283137373023,"toluene",0,0,0,0,1,0,0,0,1,-4.28547316888823
"5102",7,0,3,5.96614673912369,"toluene",0,2,2,0,0,1,0,0,1,-8.6573683345428
"5103",7,0,5,6.26149168432104,"toluene",0,4,0,0,0,1,0,0,1,-11.1019706747098
"5104",6,1,1,4.35670882668959,"toluene",0,0,2,0,0,1,1,0,1,-1.63273513690951
"5105",9,2,1,5.10594547390058,"apin",0,1,1,0,0,0,2,0,0,-3.74946570252692
"5106",7,2,3,4.4188406077966,"toluene",0,2,0,0,0,0,2,0,1,-5.6703534896891
"5107",5,0,3,6.6682282484174,"toluene",0,1,1,1,0,0,0,0,1,-6.97199758902448
"5108",6,2,4,5.97380961186926,"toluene",0,3,0,0,0,1,1,0,1,-7.10035535909647
"5109",6,2,2,6.52795791762255,"toluene",0,1,2,0,0,0,1,0,1,-3.88992733239825
"5110",6,2,3,5.6937321388027,"toluene",0,2,0,0,0,0,0,0,1,-4.48849078188133
"5111",10,1,2,6.20455776256869,"apin",0,0,1,0,0,0,0,0,2,-7.06083716126227
"5112",3,1,1,1.38629436111989,"toluene",0,1,1,0,0,0,1,0,0,1.08554092336303
"5113",5,2,2,3.55534806148941,"toluene",1,1,0,0,0,0,0,1,0,-2.53846019655753
"5114",7,2,2,5.12396397940326,"toluene",0,1,0,0,0,1,0,0,1,-3.215499004165
"5115",6,2,2,5.22035582507832,"toluene",0,1,0,0,0,1,1,0,1,-3.35515842310194
"5116",6,2,1,4.27666611901606,"toluene",0,0,0,1,0,1,1,0,0,-2.60334344440265
"5117",6,0,1,3.2188758248682,"toluene",1,0,1,0,1,0,0,0,1,0.499981110843753
"5118",7,1,1,3.68887945411394,"toluene",0,0,1,1,0,1,0,1,0,-5.03599692161515
"5119",7,2,1,4.11087386417331,"apin",0,0,0,0,0,0,2,0,0,-4.34224451480947
"5120",10,2,1,5.44673737166631,"decane",0,1,0,0,0,0,2,0,0,-3.67829974363229
"5121",6,0,3,4.96284463025991,"toluene",0,2,2,1,0,0,0,0,0,-2.39244514760978
"5122",5,1,4,6.25958146406492,"toluene",0,2,0,0,0,0,0,1,1,-6.45606723824937
"5123",10,2,0,4.74493212836325,"apin",0,0,2,0,0,0,2,0,0,-4.88073971953582
"5124",6,2,3,6.09356977004514,"toluene",0,0,1,1,0,1,2,0,2,-7.0693917106413
"5125",7,1,1,5.40267738187228,"apin",0,0,0,0,0,0,0,0,1,-4.2690921972939
"5126",7,0,1,3.36729582998647,"apin",0,0,0,0,0,0,0,0,1,-1.4429452269088
"5127",10,1,2,4.97673374242057,"decane",0,1,0,0,0,0,1,0,0,-10.3200620976218
"5128",3,2,2,2.30258509299405,"toluene",0,1,0,0,0,1,1,1,0,0.644601351450456
"5129",8,1,3,6.15697898558556,"apin",0,1,0,1,0,0,1,0,1,-9.09796031622902
"5130",9,1,2,6.13988455222626,"apin",0,0,1,0,0,0,1,0,2,-5.65238258165272
"5131",7,1,3,5.72358510195238,"toluene",0,2,1,1,0,0,1,0,0,-8.10345601389801
"5132",4,1,2,3.3322045101752,"toluene",0,2,0,0,0,0,1,0,0,-2.67050642322363
"5133",6,1,2,4.64439089914137,"toluene",0,0,0,1,0,1,1,0,1,-6.16030171214182
"5134",8,0,1,3.55534806148941,"apin",0,0,0,0,0,0,0,0,1,-1.24773199525863
"5135",5,1,3,4.48863636973214,"toluene",0,2,1,0,0,0,1,0,0,-4.66620353510357
"5136",8,0,2,5.28320372873799,"apin",0,1,0,0,0,0,0,0,1,-4.92384393632874
"5137",6,2,3,6.16751649088834,"toluene",0,2,1,1,0,0,1,0,0,-2.77617279186003
"5138",6,2,2,6.0282785202307,"toluene",0,0,0,0,0,0,1,0,1,-6.52064542068139
"5139",6,1,5,5.8664680569333,"toluene",0,3,1,1,0,1,0,1,1,-12.8972099046686
"5140",10,1,1,4.33073334028633,"apin",0,1,0,0,0,0,1,0,0,-6.16825395480331
"5141",6,2,2,4.18965474202643,"toluene",0,1,0,1,0,0,1,1,0,-5.02132843966398
"5142",7,0,3,4.44265125649032,"toluene",0,2,0,0,2,0,0,0,0,-6.65524596067995
"5143",5,0,2,3.91202300542815,"toluene",1,1,1,0,0,0,0,0,1,-4.74062292229322
"5144",7,1,2,4.15888308335967,"toluene",0,1,0,1,0,1,0,1,0,-5.14284621888743
"5145",5,1,3,4.17438726989564,"toluene",0,2,0,0,0,0,1,0,0,-2.89872734714505
"5146",7,2,2,5.42934562895444,"apin",0,0,0,1,0,0,2,0,1,-4.92233628431801
"5147",6,1,3,5.27811465923052,"toluene",0,2,1,0,0,0,0,1,0,-7.53053666668126
"5148",10,2,1,4.99721227376411,"decane",0,1,0,0,0,0,2,0,0,-3.35079844951828
"5149",10,1,2,5.01063529409626,"apin",0,0,0,1,0,0,1,0,1,-7.60721907595883
"5150",6,0,3,5.25227342804663,"toluene",0,0,0,2,1,0,0,0,1,-7.25502088438483
"5151",6,2,4,4.38202663467388,"toluene",0,3,0,0,0,0,0,2,1,-7.59612676850298
"5152",5,1,3,5.85220247977447,"toluene",0,1,0,2,0,0,1,0,0,-7.18103699824147
"5153",4,2,1,4.27666611901606,"toluene",0,1,0,0,1,0,1,1,0,-0.628775866463253
"5154",6,1,2,5.02388052084628,"toluene",0,1,1,0,0,1,0,0,1,-0.69647500668695
"5155",5,1,2,4.59511985013459,"toluene",1,0,1,0,0,0,0,0,2,-3.0231970466449
"5156",7,0,4,3.25809653802148,"toluene",0,3,0,0,0,0,0,0,1,-7.41098203404757
"5157",9,1,1,4.4188406077966,"apin",0,1,2,0,0,0,1,0,0,-3.25845752031814
"5158",10,0,3,6.49223983502047,"apin",0,0,1,1,0,0,0,0,2,-12.4037491562012
"5159",10,2,2,6.43133108193348,"apin",0,1,1,0,0,0,1,0,1,-10.262795358496
"5160",9,2,2,6.23244801655052,"apin",0,0,0,0,0,0,2,0,1,-5.22269914596878
"5161",6,1,3,5.09375020080676,"toluene",1,0,0,0,1,0,0,1,2,-9.73019887464414
"5162",5,1,4,5.42053499927229,"toluene",0,2,0,1,1,0,0,1,1,-15.7368262724899
