"ID","log_pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","parentspecies","C.C..non.aromatic.","C.C.C.O.in.non.aromatic.ring","hydroxyl..alkyl.","aldehyde","ketone","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","aromatic.hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester"
4310,-3.56741412706195,338.059759268,37,10,11,2,1,149,36,"apin",0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0
4311,-0.817540262973562,297.955688124,22,5,13,2,1,68,36,"toluene",0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0
4313,-14.3534406841956,175.995702468,16,5,7,0,2,13,3,"toluene",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
4316,-7.5343878872101,341.981902872,29,7,14,2,2,226,40,"toluene",0,0,0,0,2,0,0,0,1,1,0,0,1,1,1,0
4318,-7.04689396037473,218.006267152,21,7,8,0,2,82,22,"toluene",1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0
4319,-1.97566214759898,229.09502258,31,10,5,1,0,8,8,"apin",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4320,-3.99796929287009,267.022645488,27,7,10,1,2,461,40,"apin",0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0
4321,-1.64749730050067,295.976423568,24,6,12,2,1,125,40,"toluene",0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,1
4322,-4.46436897754242,327.966252808,26,6,14,2,2,92,18,"toluene",0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
4323,-6.78705274199914,284.996824664,26,6,12,1,3,632,39,"toluene",0,0,2,2,0,0,0,0,1,0,0,0,1,0,1,0
4324,-8.98468654046551,343.997552936,31,7,14,2,3,655,21,"toluene",0,0,2,0,2,0,1,0,2,0,0,0,0,1,0,0
4326,-0.306690317275611,267.981508948,22,5,11,2,1,59,40,"toluene",0,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0
4327,-3.05429385073609,241.006995424,23,5,10,1,2,125,40,"toluene",0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
4328,-7.30563675938374,194.006267152,19,5,8,0,3,68,5,"toluene",0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
4329,-7.70581810727276,265.07976644,33,9,8,1,2,445,40,"decane",0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
4330,-3.5332818796459,295.976423568,24,6,12,2,1,192,10,"toluene",0,0,0,2,1,1,0,0,1,1,0,0,1,0,0,0
4331,-6.6084585532161,267.059030996,31,8,9,1,2,478,40,"apin",0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
4333,0.174382282998636,163.01168688,16,4,6,1,1,15,12,"toluene",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
4334,-8.08528034065581,312.044109204,33,8,11,2,2,515,40,"decane",0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0
4335,-4.14337953230859,310.064844648,35,9,10,2,1,153,40,"apin",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
4336,-5.84701774629392,263.064116376,31,9,8,1,1,72,40,"apin",0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
4337,-3.06570087030305,327.966252808,26,6,14,2,1,100,1,"toluene",0,0,0,1,2,0,0,0,2,0,0,0,1,0,1,0
4338,-5.50806215932338,328.002638316,30,7,13,2,3,140,31,"toluene",0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0
4339,-16.9819726732263,237.996096392,22,6,10,0,4,344,12,"toluene",0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0
4340,-0.70094547921521,219.00151612,20,6,8,1,2,17,1,"toluene",0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0
4341,-1.13777171337212,146.094294308,24,7,3,0,2,98,40,"decane",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4343,-1.48059203209287,217.058637072,26,8,6,1,0,53,40,"decane",0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
4344,-3.75759735908558,210.99643074,19,4,9,1,3,92,17,"toluene",0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
4345,-3.18089148386438,296.049194584,32,8,10,2,1,159,40,"apin",0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
4347,-8.2655697169758,312.991739284,28,7,13,1,3,266,40,"toluene",0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
4348,-1.92120699620371,193.058637072,24,6,6,1,1,40,27,"apin",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4354,-1.91397028306704,252.970609916,20,5,11,1,1,73,40,"toluene",0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0
4355,-6.88977334134877,225.012080804,22,5,9,1,3,148,6,"toluene",0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0
4356,-2.33885814778984,249.012080804,24,7,9,1,0,48,40,"toluene",0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0
4357,-5.04407548272372,195.00151612,18,4,8,1,3,18,15,"toluene",0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0
4358,-3.10414310333545,192.985866056,16,4,8,1,2,49,11,"toluene",0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
4359,0.873047729586159,232.980780676,19,6,9,1,1,28,23,"toluene",0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1
4360,-5.30480565283818,206.006267152,20,6,8,0,2,139,40,"toluene",0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0
4361,-2.6543148344708,118.026608672,14,4,4,0,2,11,7,"apin_decane",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4363,-1.17197085625425,256.965524536,20,4,12,1,2,110,40,"toluene",0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
4364,-3.55286354433638,146.021523292,16,5,5,0,2,27,2,"toluene",0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
4365,-0.775863859505574,315.966252808,25,5,14,2,1,126,40,"toluene",0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
4366,-4.96068349154761,313.986988252,27,6,13,2,2,116,11,"toluene",0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
4367,-3.09519030023339,253.043380932,28,7,9,1,2,318,40,"apin",1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
4368,-8.90065854927212,267.059030996,31,8,9,1,3,734,40,"apin",0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
4369,-4.5118107398522,301.986988252,26,5,13,2,3,238,40,"toluene",0,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0
4370,-9.17680867596235,240.011746456,24,6,10,0,5,371,4,"toluene",0,0,3,2,0,0,0,1,0,0,0,0,0,2,0,0
4371,0.233431154362643,146.021523292,16,5,5,0,1,11,7,"toluene",0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0
4374,-7.85532073732854,220.021917216,23,7,8,0,2,258,40,"toluene",0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0
4375,-6.81574368738588,338.059759268,37,10,11,2,1,394,40,"decane",0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0
4376,-5.04278796413952,208.021917216,22,6,8,0,3,160,14,"toluene",0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0
4377,-8.52402400183103,310.97608922,26,7,13,1,3,162,40,"toluene",0,0,1,0,2,1,0,0,1,0,0,0,1,0,1,0
4378,-5.61586241711403,265.006995424,25,7,10,1,2,114,30,"toluene",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4379,-0.147186768710295,208.980780676,17,4,9,1,1,14,13,"toluene",0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0
4380,-6.46187363187963,283.017560108,28,7,11,1,3,292,24,"toluene",0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
4382,-4.6826620988933,280.017894456,27,7,10,2,1,99,40,"toluene",0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0
4383,-6.4562865981532,343.997552936,31,7,14,2,3,566,40,"toluene",0,0,2,0,1,0,0,1,1,0,0,1,0,1,0,0
4384,-6.70907408102819,281.001910044,26,7,11,1,2,282,40,"toluene",0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0
4385,-5.29589427069906,310.97608922,26,7,13,1,2,101,3,"toluene",0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
4386,-6.68795157314571,298.101230156,38,9,9,2,2,358,40,"decane",0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
4387,-5.55594894497321,300.991739284,27,6,13,1,2,499,40,"toluene",0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0
4389,0.831767722653943,163.048072388,20,5,5,1,1,9,8,"apin",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4392,-7.53926847005546,359.992467556,32,7,15,2,3,483,40,"toluene",0,0,2,1,0,0,0,0,1,0,0,1,1,1,0,0
4393,-3.34943804576848,322.064844648,36,10,10,2,1,18,2,"apin",0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
4395,-9.29441493430648,295.053945616,33,9,10,1,3,255,4,"apin",0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
4396,-5.44735269182758,237.012080804,23,6,9,1,2,117,31,"toluene",0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
4399,-10.4894965146302,269.038295552,29,7,10,1,3,768,27,"apin",0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0
4400,-7.42101504017554,249.08485182,32,9,7,1,2,409,40,"decane",0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
4401,-0.522734245967962,116.010958608,12,4,4,0,1,4,2,"toluene",0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
4403,-0.453685486613752,313.986988252,27,6,13,2,2,74,22,"toluene",0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
4405,-0.693382098670106,223.032816248,24,6,8,1,1,48,26,"apin",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4407,-10.0621926917372,236.016831836,24,7,9,0,3,247,40,"toluene",1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0
4409,0.932461254899268,297.955688124,22,5,13,2,0,12,11,"toluene",0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0
4411,-3.43095371662095,176.032087976,20,6,6,0,2,96,38,"toluene",0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
4413,-7.82773903761213,234.073952788,30,9,7,0,2,382,40,"apin",0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0
4414,-5.62410349446583,235.032816248,25,7,8,1,1,203,40,"apin",0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0
4415,-5.55181894266904,194.006267152,19,5,8,0,3,97,16,"toluene",0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0
4416,-4.03222986607016,327.966252808,26,6,14,2,2,302,40,"toluene",0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
4418,-5.00089908691044,253.006995424,24,6,10,1,2,360,40,"toluene",0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0
4420,0.275501741336488,148.000787848,14,4,6,0,1,6,5,"toluene",0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0
4421,-8.31596984289911,238.068867408,30,8,8,0,3,307,4,"apin",0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
4422,-4.98632640529956,236.016831836,24,7,9,0,4,80,19,"toluene",0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0
4424,-4.4266960556193,251.064116376,30,8,8,1,2,324,40,"apin",0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
4427,-5.32704794880708,220.021917216,23,7,8,0,3,349,13,"",0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0
4428,-2.02404336121603,280.054279964,31,8,9,2,1,30,11,"apin",0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
4430,0.0846740450437399,233.017166184,23,7,8,1,1,71,15,"toluene",0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0
4432,-6.72022677212064,343.961167428,27,6,15,2,3,341,20,"toluene",0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0
4433,-6.47342755169345,224.016831836,23,6,9,0,3,288,40,"toluene",0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
4435,-3.39661280770745,297.992073632,26,6,12,2,2,274,40,"toluene",0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0
4436,-4.95120093801197,296.996824664,27,7,12,1,2,157,40,"toluene",0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0
4437,-6.96778284685756,291.059030996,33,10,9,1,1,316,40,"apin",0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0
4439,-10.0823097202768,326.096144776,40,10,10,2,2,411,40,"decane",0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0
4440,-1.19833651808639,191.042987008,22,6,6,1,1,85,39,"apin",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
4441,0.314154434170387,174.016437912,18,6,6,0,0,21,21,"toluene",0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0
4442,-11.0445507899375,240.011746456,24,6,10,0,3,379,2,"toluene",0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
4443,-1.41307359035993,217.058637072,26,8,6,1,0,63,40,"decane",0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
4445,-3.75248397419486,174.016437912,18,6,6,0,1,50,29,"toluene",0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0
4446,-3.42539299330449,233.017166184,23,7,8,1,1,41,20,"toluene",0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0
4447,-8.39615308016908,326.096144776,40,10,10,2,2,668,40,"decane",0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0
4449,-6.09012694837289,281.07468106,34,9,9,1,2,506,40,"apin",0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0
4450,-5.28662051240531,345.976817492,29,6,15,2,3,446,36,"toluene",0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
4451,-7.92842901750235,324.044109204,34,9,11,2,2,506,40,"apin",0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0
4452,-5.99365266558957,192.027002596,21,6,7,0,2,224,40,"toluene",0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0
4453,-4.86022864816994,295.976423568,24,6,12,2,2,135,40,"toluene",1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
4454,-11.6570038769025,234.073952788,30,9,7,0,3,589,40,"apin",0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0
4455,-6.11353329890647,312.991739284,28,7,13,1,3,502,40,"toluene",0,0,1,1,0,0,2,0,1,0,0,0,0,1,1,0
4458,-3.11496953908088,218.006267152,21,7,8,0,1,80,33,"toluene",0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0
4459,-2.91022024905258,217.058637072,26,8,6,1,0,36,36,"apin",0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
4460,-7.75268522291014,254.98625998,22,5,11,1,3,495,40,"toluene",0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0
4461,2.62149906990667,176.990951436,15,4,7,1,0,6,6,"toluene",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
4462,-8.55759671623035,220.094688232,31,9,6,0,3,196,40,"apin",0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
4463,-1.16859390614813,238.99134536,21,5,10,1,2,47,17,"toluene",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4466,-4.70786404654907,269.001910044,25,6,11,1,4,367,23,"toluene",0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0
4467,-3.15736211313233,207.00151612,19,5,8,1,2,44,4,"toluene",0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
4468,-3.81927611878425,190.04773804,23,7,6,0,2,204,40,"apin",0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0
4469,-9.62265594903034,202.011352532,20,7,7,0,3,92,9,"toluene",1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0
4470,-6.41959730758131,220.058302724,27,8,7,0,2,255,40,"apin",0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0
4471,-5.30036800587603,328.002638316,30,7,13,2,2,286,40,"toluene",0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
4473,-8.2801899763494,230.079038168,30,10,6,0,2,148,40,"apin",0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0
4474,3.80345883182285,118.026608672,14,4,4,0,0,2,2,"apin_toluene",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
4475,-6.01867429722046,237.012080804,23,6,9,1,3,88,4,"toluene",0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0
4476,-3.87758652154282,295.976423568,24,6,12,2,2,137,16,"toluene",0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1
4477,-10.2687667399574,327.080160364,39,10,11,1,3,864,40,"apin",0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0
4478,-6.91280956134105,359.992467556,32,7,15,2,4,77,21,"toluene",0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,0
4479,0.681984548676691,193.022251564,20,5,7,1,1,27,18,"apin",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4480,-3.01701861029191,259.069201756,31,10,7,1,0,95,40,"decane",0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
4481,-4.37230062542791,238.99134536,21,5,10,1,2,202,40,"toluene",0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
4483,-4.49468396553772,266.075015408,32,8,8,2,1,105,40,"decane",0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
4485,0.730999821885551,108.042258736,15,3,4,0,2,28,19,"decane",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4486,-0.42064066493457,142.06299418,20,7,3,0,1,3,2,"apin",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4487,-1.12696218654731,235.141972772,37,10,5,1,1,79,40,"decane",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4488,-4.6937777132795,262.99134536,23,7,10,1,1,52,40,"toluene",1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0
4489,-2.65134445779548,250.99134536,22,6,10,1,2,92,14,"toluene",0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
4490,-5.33090901618112,190.011352532,19,6,7,0,2,129,40,"toluene",0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
4493,-4.02416165739955,250.99134536,22,6,10,1,2,93,18,"toluene",0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
4494,-6.51969832793748,250.99134536,22,6,10,1,2,58,25,"toluene",0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
4495,-10.0925489167474,299.012474728,29,7,12,1,4,249,2,"toluene",0,0,2,0,1,0,0,1,1,0,0,0,0,1,1,0
4496,-9.88400636161298,315.007389348,30,7,13,1,4,280,4,"toluene",0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0
4497,-10.2201600703797,222.110338296,33,9,6,0,3,644,40,"decane",0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
4498,-6.3524501895931,296.012809076,28,7,11,2,2,153,40,"toluene",0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0
4500,-6.67182391873721,284.996824664,26,6,12,1,2,176,36,"toluene",0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0
4502,-7.97811282522345,295.053945616,33,9,10,1,2,301,36,"decane",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4503,-12.2783202121262,300.991739284,27,6,13,1,5,389,1,"toluene",0,0,2,1,0,1,0,0,0,1,0,0,1,2,0,0
4504,-2.07818702049762,249.012080804,24,7,9,1,1,59,38,"toluene",0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0
4505,-10.0496963007229,277.07976644,34,10,8,1,2,366,40,"apin",0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
4506,-2.75669932247807,311.971338188,25,6,13,2,1,91,40,"toluene",0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0
4507,-8.24031970773227,357.976817492,30,7,15,2,3,243,14,"toluene",0,0,2,0,1,1,0,0,1,0,0,1,1,0,0,0
4510,-8.69296419100693,210.001181772,20,5,9,0,4,293,6,"toluene",0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0
4513,-5.08353604549831,267.022645488,27,7,10,1,2,261,39,"apin",0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0
4514,-8.96538455358469,357.976817492,30,7,15,2,4,249,9,"toluene",0,0,3,1,0,1,0,0,0,1,0,1,1,0,0,0
4516,-6.61700937521691,208.021917216,22,6,8,0,2,201,40,"toluene",0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0
4518,-7.60190538912155,250.99134536,22,6,10,1,2,84,24,"",0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0
4519,-4.95210038220427,219.985531708,19,6,9,0,2,74,34,"",0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0
4520,-10.6463300700747,309.992073632,27,7,12,2,3,19,4,"toluene",1,1,2,0,0,0,0,0,1,1,0,0,1,0,1,0
4522,-11.4017496530166,252.011746456,25,7,10,0,4,351,5,"toluene",0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0
4523,-2.82524380842491,282.9811746,24,6,12,1,2,270,40,"toluene",1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0
4524,-9.85061552218526,264.084517472,34,10,8,0,2,215,40,"apin",0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0
4527,-8.17112710707165,253.006995424,24,6,10,1,3,183,8,"toluene",0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
4529,-4.4286492455323,219.074287136,28,8,6,1,1,85,40,"apin",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
4530,-5.65639245186119,237.048466312,27,7,8,1,2,243,40,"apin",0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
4531,-7.0486922201304,178.011352532,18,5,7,0,3,225,40,"toluene",0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
4532,-4.95018803793363,219.074287136,28,8,6,1,1,168,40,"decane",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
4534,-1.89781466015895,324.044109204,34,9,11,2,1,141,40,"apin",0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0
4535,-7.72008187047484,277.07976644,34,10,8,1,1,316,40,"decane",0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0
4538,-5.61559764346934,253.043380932,28,7,9,1,2,432,40,"apin",0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
4540,-1.28502076247716,313.986988252,27,6,13,2,1,185,40,"toluene",0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
4541,-3.405656609424,282.9811746,24,6,12,1,2,231,40,"toluene",0,0,0,0,3,0,0,0,1,0,0,0,1,2,0,0
4543,-2.45588741976675,250.99134536,22,6,10,1,2,56,7,"toluene",0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
4544,-3.44728650300946,247.105587264,34,10,6,1,1,138,40,"decane",0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
4545,-9.0697900548394,267.059030996,31,8,9,1,3,254,4,"apin",0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0
4546,-10.9528680047663,252.011746456,25,7,10,0,3,558,16,"toluene",1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0
4547,-0.759713324775681,329.981902872,28,6,14,2,1,191,40,"toluene",0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
4548,-6.86938127799125,312.991739284,28,7,13,1,3,473,22,"toluene",0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,0
4549,1.19913040552913,209.017166184,21,5,8,1,2,66,15,"toluene",0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
4550,-6.63901043172511,296.996824664,27,7,12,1,3,192,8,"toluene",0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0
4552,-4.04080153557354,311.048860236,34,9,11,1,2,443,40,"apin",0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0
4553,-7.92849444138144,230.079038168,30,10,6,0,2,231,40,"apin",0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
4554,-7.19921719683328,269.001910044,25,6,11,1,3,128,6,"toluene",0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
4555,-1.32178463611272,250.99134536,22,6,10,1,1,44,34,"toluene",0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0
4556,-7.46398152234501,314.02337376,31,7,12,2,3,106,34,"toluene",0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0
4557,-8.80607198529936,252.011746456,25,7,10,0,4,202,1,"toluene",0,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0
4560,-3.38551166224582,296.996824664,27,7,12,1,3,423,40,"toluene",0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
4563,-5.61686070512922,282.9811746,24,6,12,1,2,200,40,"toluene",0,0,0,0,3,1,0,0,1,0,0,0,1,1,0,0
4564,-8.20526779786828,236.016831836,24,7,9,0,3,301,38,"toluene",0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0
4565,-8.47996797974083,265.116151948,37,10,7,1,2,404,40,"decane",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
4566,-9.12500821562566,281.001910044,26,7,11,1,3,518,40,"toluene",0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0
4567,-3.78989017109475,386.044503128,40,10,14,2,3,716,18,"apin",0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0
4568,-7.90898612828341,246.99643074,22,7,9,1,2,48,9,"toluene",1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
4571,-4.54595209566131,313.986988252,27,6,13,2,1,307,40,"toluene",0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
4572,-8.18618160297234,267.095416504,35,9,8,1,2,433,40,"decane",0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
4574,-2.20765332316734,204.027002596,22,7,7,0,2,88,2,"toluene",0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0
4577,-6.43779258432551,192.027002596,21,6,7,0,2,36,3,"toluene",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
4578,-7.59396113654126,279.059030996,32,9,9,1,2,404,40,"apin",0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0
4579,-6.49867565635191,237.996096392,22,6,10,0,3,185,19,"toluene",0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0
4580,-6.47096002031422,249.121237328,36,10,6,1,2,336,40,"decane",0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
4581,-7.42837509062935,293.07468106,35,10,9,1,1,206,40,"decane",0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
4582,-2.13348805920529,315.966252808,25,5,14,2,2,252,40,"toluene",0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0
4585,0.511270910623149,162.016437912,17,5,6,0,2,6,4,"toluene",0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
4586,-8.0613805157094,359.992467556,32,7,15,2,4,836,2,"toluene",0,0,2,0,1,1,0,0,1,0,0,1,0,1,0,0
4589,-1.4130419970226,238.04371528,26,6,8,2,1,109,40,"decane",0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
4590,-6.89542498517327,356.033938444,36,9,13,2,2,603,40,"apin",0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0
