ID,log_pSat_Pa,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
3412,-7.10314726670212,329.981902872,28,6,14,2,3,675.0,8.0,toluene,0,0,2,1,1,0,0,0,1,0,0,1,0,1,0,0
3413,-3.4685190165632123,307.976423568,25,7,12,2,1,121.0,40.0,toluene,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0
3414,-12.545081499243457,281.001910044,26,7,11,1,4,156.0,7.0,toluene,1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0
3415,-4.255275076818263,247.069201756,30,9,7,1,1,58.0,40.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
3416,-6.7828700315588035,206.006267152,20,6,8,0,3,103.0,39.0,toluene,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0
3417,-2.459635305861937,262.9913453600001,23,7,10,1,1,49.0,15.0,toluene,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0
3418,-7.596998055205628,219.00151612,20,6,8,1,2,42.0,6.0,toluene,1,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0
3419,-17.031801808098663,192.027002596,21,6,7,0,3,150.0,8.0,toluene,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0
3420,-5.035792706639509,324.04410920399994,34,9,11,2,1,160.0,40.0,apin,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
3421,-10.6159616310216,252.01174645600005,25,7,10,0,5,48.0,4.0,toluene,0,0,3,0,1,1,0,0,0,0,0,0,1,1,0,0
3422,-7.19807147912319,312.99173928399995,28,7,13,1,4,467.0,1.0,toluene,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0
3423,-6.960269516063597,218.079038168,29,9,6,0,2,292.0,40.0,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0
3424,-8.521294613698396,218.006267152,21,7,8,0,2,30.0,7.0,toluene,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
3425,-5.5536694279213155,325.98698825199995,28,7,13,2,2,297.0,39.0,toluene,0,0,1,2,0,1,0,0,2,0,0,0,1,0,0,0
3426,-4.118443228165627,357.9768174919999,30,7,15,2,2,272.0,26.0,toluene,0,0,1,2,0,0,0,0,1,0,0,1,1,1,0,0
3428,-8.612936845675058,264.084517472,34,10,8,0,2,63.0,4.0,apin,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
3429,-3.0405625070927167,246.99643074,22,7,9,1,1,32.0,12.0,toluene,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
3430,-6.935203426929999,312.044109204,33,8,11,2,2,634.0,40.0,apin,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0
3431,-7.501507089762789,249.012080804,24,7,9,1,3,65.0,3.0,toluene,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
3432,-4.146451603166544,312.991739284,28,7,13,1,3,558.0,3.0,toluene,0,0,1,1,2,0,0,0,0,0,0,1,0,2,0,0
3433,-3.7704992106191138,345.97681749199995,29,6,15,2,2,616.0,40.0,toluene,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0
3435,-1.3488794105634305,231.00151612,21,7,8,1,1,18.0,9.0,toluene,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0
3436,-5.742164245082701,357.9768174919999,30,7,15,2,2,785.0,40.0,toluene,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
3437,-8.44864682429888,284.99682466400003,26,6,12,1,3,337.0,30.0,toluene,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,0
3438,-3.6293364311749503,221.053551692,26,7,7,1,2,36.0,28.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
3439,-10.198045955293207,237.99609639200003,22,6,10,0,3,176.0,10.0,toluene,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0
3440,-2.5719769420698415,262.99134536,23,7,10,1,1,24.0,9.0,toluene,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0
3441,-0.27626985577635615,156.078644244,23,8,3,0,0,19.0,19.0,decane,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
3443,-8.684578404441773,208.021917216,22,6,8,0,3,224.0,40.0,toluene,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
3444,-5.268201711152485,298.97608921999995,25,6,13,1,4,188.0,10.0,toluene,0,0,3,0,1,1,0,0,0,0,0,1,1,0,0,0
3446,-7.590720957293424,338.05975926799994,37,10,11,2,1,376.0,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0
3447,-1.5295920573084616,158.021523292,17,6,5,0,1,27.0,21.0,toluene,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
3448,-6.153908001780702,329.981902872,28,6,14,2,2,382.0,40.0,toluene,0,0,1,1,1,0,0,0,2,0,0,0,1,0,1,0
3449,-6.768544055521903,269.00191004400006,25,6,11,1,3,552.0,40.0,toluene,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0
3451,-3.393057460277746,186.016437912,19,7,6,0,1,22.0,17.0,toluene,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0
3452,-6.056308004715913,328.0390238239999,34,8,12,2,2,262.0,13.0,apin,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
3453,-13.173035298027918,252.01174645600005,25,7,10,0,4,140.0,3.0,toluene,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0
3455,-6.211681407569741,283.017560108,28,7,11,1,3,614.0,40.0,apin,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
3456,-3.0015678936087506,345.97681749199995,29,6,15,2,2,236.0,40.0,toluene,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0
3457,0.5663338534746083,248.97569529600003,20,6,10,1,0,37.0,14.0,toluene,0,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0
3458,0.6217275438693741,191.0066015,18,5,7,1,0,29.0,29.0,toluene,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
3460,-4.389320937426354,231.074287136,29,9,6,1,1,29.0,21.0,apin,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3461,-8.631253306100453,241.006995424,23,5,10,1,4,115.0,6.0,toluene,0,0,3,1,0,0,0,0,0,1,0,0,1,1,0,0
3462,-8.579248231535884,237.99609639200003,22,6,10,0,3,175.0,39.0,toluene,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0
3463,-0.7907655751439634,325.98698825199995,28,7,13,2,1,112.0,40.0,toluene,0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0
3465,-3.4660636382241163,249.121237328,36,10,6,1,1,109.0,40.0,decane,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3466,-9.65750665947356,281.001910044,26,7,11,1,2,175.0,40.0,toluene,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
3467,-1.0389894610692016,295.976423568,24,6,12,2,1,57.0,32.0,toluene,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
3469,-4.174669558506295,329.9819028719999,28,6,14,2,3,196.0,16.0,toluene,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0
3471,-2.6013618678291013,297.99207363200003,26,6,12,2,1,137.0,40.0,toluene,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
3472,-3.990633911977313,282.069930028,33,8,9,2,1,189.0,40.0,decane,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
3473,-3.3880169865523087,278.98625998000006,24,7,11,1,1,50.0,5.0,toluene,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0
3474,-6.944181494320696,235.069201756,29,8,7,1,2,351.0,40.0,decane,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
3475,-4.515489805967386,309.9920736319999,27,7,12,2,1,133.0,39.0,toluene,0,0,1,3,0,0,0,0,2,0,0,0,1,0,0,0
3476,-4.194375933369657,269.997159012,24,5,11,2,2,160.0,40.0,toluene,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0
3477,-7.487388274511604,222.001181772,21,6,9,0,3,265.0,23.0,toluene,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
3478,-3.8395471820541425,278.98625998,24,7,11,1,1,34.0,32.0,toluene,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0
3480,-4.182503433670008,246.073952788,31,10,7,0,2,196.0,16.0,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0
3481,-10.540236987069935,295.053945616,33,9,10,1,2,415.0,9.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0
3482,-6.08157895880692,298.97608921999995,25,6,13,1,3,415.0,31.0,toluene,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0
3483,-3.4172676635656205,281.997159012,25,6,11,2,2,355.0,40.0,toluene,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0
3484,-2.6929475295695227,206.006267152,20,6,8,0,3,282.0,40.0,toluene,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0
3485,-4.571288949385214,253.006995424,24,6,10,1,1,247.0,40.0,toluene,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0
3486,-5.656687795773604,222.001181772,21,6,9,0,3,94.0,25.0,toluene,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0
3487,-0.3187647857371468,191.0066015,18,5,7,1,1,29.0,13.0,apin_toluene,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
3488,-12.819886373380418,264.084517472,34,10,8,0,3,345.0,27.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
3489,-8.244669886552972,281.00191004400006,26,7,11,1,3,343.0,40.0,toluene,0,0,1,2,0,1,0,1,1,0,0,0,0,1,0,0
3491,-8.09880491347597,299.012474728,29,7,12,1,4,387.0,17.0,toluene,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
3492,-4.096953675074814,246.073952788,31,10,7,0,2,145.0,15.0,apin,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
3493,-4.413656829057209,309.992073632,27,7,12,2,2,172.0,40.0,toluene,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
3494,-4.026142938273574,357.9768174919999,30,7,15,2,2,136.0,28.0,toluene,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
3495,1.6328210838829282,222.99643074,20,5,9,1,2,31.0,5.0,toluene,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0
3496,-8.845966075528167,237.996096392,22,6,10,0,4,423.0,2.0,toluene,0,0,2,0,1,1,2,0,0,0,0,0,0,1,0,0
3497,-4.174497574624848,281.001910044,26,7,11,1,2,194.0,40.0,toluene,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
3499,-3.849588711628865,250.99134536,22,6,10,1,2,99.0,18.0,toluene,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3500,-1.249053597830781,158.0579088,21,7,4,0,1,31.0,14.0,apin,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
3502,-6.250895253900298,312.99173928399995,28,7,13,1,3,177.0,1.0,toluene,0,0,1,3,0,0,0,0,1,0,0,0,1,2,0,0
3503,-11.57167794662506,311.048860236,34,9,11,1,3,253.0,27.0,apin,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0
3504,-9.626711753393076,331.997552936,30,6,14,2,5,162.0,10.0,toluene,0,0,3,0,0,0,0,0,1,1,0,0,1,2,0,0
3505,-12.06805014264132,295.053945616,33,9,10,1,3,848.0,40.0,apin,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
3506,-1.3271250078718386,234.99643074,21,6,9,1,2,143.0,17.0,toluene,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0
3507,-10.723892978759203,283.053945616,32,8,10,1,3,671.0,40.0,apin,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
3509,-6.403562269686503,269.038295552,29,7,10,1,3,438.0,11.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
3510,-4.5628470215201835,267.022645488,27,7,10,1,2,174.0,36.0,toluene,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0
3511,-10.784459834132456,246.073952788,31,10,7,0,2,89.0,4.0,apin,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
3512,-7.63260839272238,224.016831836,23,6,9,0,4,24.0,9.0,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0
3513,-1.683338136102188,343.96116742799995,27,6,15,2,1,170.0,40.0,toluene,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0
3514,-1.6254316472343735,207.00151612,19,5,8,1,1,110.0,40.0,toluene,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
3515,-8.943941719152479,267.022645488,27,7,10,1,3,156.0,8.0,toluene,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
3516,-1.9813123018124261,269.00191004400006,25,6,11,1,2,59.0,8.0,toluene,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
3518,1.6634245513616497,179.00660150000002,17,4,7,1,0,13.0,13.0,toluene,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
3519,-3.3416117767744984,192.027002596,21,6,7,0,2,39.0,23.0,toluene,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
3520,-5.869001841566215,296.996824664,27,7,12,1,3,117.0,19.0,toluene,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0
3521,-9.000754859688579,241.006995424,23,5,10,1,4,551.0,9.0,toluene,0,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0
3522,-5.9875763318360615,361.9717321119999,30,6,16,2,3,317.0,38.0,toluene,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0
3523,-5.3395891929070975,152.068473484,22,5,5,0,3,232.0,40.0,decane,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
3524,-10.423616709203438,281.07468106000005,34,9,9,1,3,479.0,40.0,apin,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
3525,-2.002038970267787,267.022645488,27,7,10,1,2,169.0,29.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
3527,-2.0978393300953093,231.985531708,20,7,9,0,1,89.0,24.0,toluene,0,0,0,3,1,0,2,0,0,0,0,0,0,1,0,0
3528,-9.11226727741258,303.007389348,29,6,13,1,4,844.0,16.0,toluene,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,0
3529,-5.39416662671243,311.97133818799995,25,6,13,2,3,58.0,3.0,toluene,0,0,2,0,2,0,0,1,2,0,0,0,0,1,0,0
3530,-3.5018270464583168,294.98117460000003,25,7,12,1,1,55.0,29.0,toluene,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
3531,-8.747739415329178,222.03756728,25,7,8,0,3,132.0,21.0,toluene,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0
3532,-5.916362374560066,322.064844648,36,10,10,2,1,345.0,40.0,apin,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0
3533,-5.820255451953511,263.064116376,31,9,8,1,2,174.0,32.0,apin,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
3535,-12.382659386714218,311.048860236,34,9,11,1,3,1194.0,40.0,apin,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0
3536,-7.765823429653926,300.007723696,28,6,12,2,3,93.0,36.0,toluene,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0
3537,-8.040092964985172,361.9717321119999,30,6,16,2,3,627.0,40.0,toluene,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
3538,-1.7161605910464877,234.99643074,21,6,9,1,1,94.0,40.0,toluene,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0
3539,-2.708132860101196,341.9819028719999,29,7,14,2,1,170.0,39.0,toluene,0,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0
3540,-5.782164391939003,322.064844648,36,10,10,2,1,53.0,25.0,apin,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0
3542,-8.65865712200082,252.011746456,25,7,10,0,3,116.0,19.0,toluene,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0
3543,-2.764016672795901,195.00151612,18,4,8,1,2,131.0,30.0,apin_toluene,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3544,-6.334070403319764,281.001910044,26,7,11,1,3,177.0,40.0,toluene,0,0,2,0,2,1,0,0,1,0,0,0,1,0,0,0
3545,-1.5135396844165299,158.021523292,17,6,5,0,2,9.0,3.0,toluene,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
3547,-2.523860860198959,207.00151612,19,5,8,1,1,2.0,1.0,toluene,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
3549,-12.930065098275616,299.012474728,29,7,12,1,4,182.0,1.0,toluene,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0
3550,-1.149575501970145,231.00151612,21,7,8,1,0,7.0,7.0,toluene,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0
3551,-3.9572257113332356,294.069930028,34,9,9,2,1,191.0,40.0,apin,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0
3553,-3.5739638102532005,329.9819028719999,28,6,14,2,2,149.0,40.0,toluene,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
3554,-4.759469960258402,278.98625998,24,7,11,1,2,203.0,40.0,toluene,0,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0
3555,-4.127763094645885,270.98117460000003,23,5,12,1,3,54.0,2.0,toluene,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0
3556,-7.150308259147253,250.99134536000005,22,6,10,1,3,142.0,1.0,toluene,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0
3557,-4.942269286664414,241.006995424,23,5,10,1,4,276.0,5.0,toluene,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0
3558,-7.227641538762634,326.096144776,40,10,10,2,2,459.0,40.0,decane,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0
3559,2.033549377297413,74.036779432,11,3,2,0,1,5.0,4.0,apin_decane,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3561,-5.581656803762595,314.02337376,31,7,12,2,2,631.0,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0
3562,1.8324841091155857,237.048466312,27,7,8,1,1,9.0,4.0,apin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3563,-10.035758864065416,328.00263831599995,30,7,13,2,3,48.0,15.0,toluene,0,0,2,1,0,0,0,0,2,0,0,0,1,1,0,0
3564,-4.231414170093692,221.053551692,26,7,7,1,1,110.0,40.0,apin,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0
3565,-6.747973659683457,257.001910044,24,5,11,1,4,374.0,14.0,toluene,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0
3566,-10.460915827878152,328.0026383159999,30,7,13,2,3,406.0,24.0,toluene,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0
3567,-3.4251995793276415,280.965524536,22,6,12,1,2,174.0,40.0,toluene,0,0,0,1,1,1,2,0,1,0,0,0,0,1,0,0
3568,-10.109063925488018,234.001181772,22,7,9,0,3,235.0,34.0,toluene,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0
3569,-3.7253549567162487,266.98625998,23,6,11,1,2,279.0,40.0,toluene,0,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0
3570,-2.278052050115846,234.001181772,22,7,9,0,2,67.0,38.0,toluene,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0
3571,-5.009676209248475,249.012080804,24,7,9,1,2,94.0,16.0,toluene,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
3573,-7.6607905004484325,208.021917216,22,6,8,0,4,38.0,12.0,toluene,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0
3575,-7.994325199590093,272.99682466400003,25,5,12,1,4,819.0,22.0,toluene,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0
3576,-7.655380908440831,234.99643074,21,6,9,1,3,15.0,8.0,toluene,1,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0
3577,-7.818560155392714,210.073952788,28,7,7,0,3,414.0,40.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
3578,-4.164956331883966,222.99643074,20,5,9,1,2,226.0,40.0,toluene,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
3580,-11.156370018069106,178.011352532,18,5,7,0,3,21.0,5.0,toluene,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
3581,-5.789980259911378,300.007723696,28,6,12,2,2,290.0,40.0,toluene,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0
3582,-8.613038203997768,281.001910044,26,7,11,1,2,203.0,14.0,toluene,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0
3583,-9.062530170503594,313.986988252,27,6,13,2,3,161.0,9.0,toluene,0,0,2,1,0,0,0,0,1,1,0,0,1,0,1,0
3584,-6.39462203828284,316.00263831599995,29,6,13,2,3,514.0,40.0,toluene,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0
3585,-6.379236336776168,299.048860236,33,8,11,1,2,500.0,40.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0
3586,-7.645309620488662,204.027002596,22,7,7,0,2,109.0,38.0,toluene,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
3587,-11.654863707315094,237.99609639200003,22,6,10,0,4,211.0,10.0,toluene,1,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0
3588,0.32308395218821284,220.980780676,18,5,9,1,1,87.0,31.0,toluene,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0
3589,-9.541153783442793,296.996824664,27,7,12,1,3,240.0,16.0,toluene,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0
3590,-11.015388156465587,315.007389348,30,7,13,1,4,584.0,40.0,toluene,0,0,1,1,0,1,0,0,1,0,0,0,1,2,0,0
3591,-4.387900066136376,249.08485182,32,9,7,1,2,29.0,12.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
3592,-3.98388385143306,343.9611674279999,27,6,15,2,2,466.0,40.0,toluene,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0
3594,-6.1595764426586,202.011352532,20,7,7,0,2,13.0,1.0,toluene,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0
3595,-3.0934750914463893,164.032087976,19,5,6,0,2,59.0,23.0,toluene,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0
3596,-6.288927279832242,316.00263831599995,29,6,13,2,3,481.0,20.0,toluene,0,0,2,1,0,0,0,0,2,0,0,0,1,1,0,0
3600,-3.6196532797347154,308.049194584,33,9,10,2,1,73.0,40.0,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3601,-10.316502136257157,287.01247472800003,28,6,12,1,4,484.0,19.0,toluene,0,0,2,1,0,0,0,0,1,0,0,0,1,2,0,0
3602,-10.929164566853903,315.007389348,30,7,13,1,5,169.0,1.0,toluene,0,0,2,0,0,1,0,0,1,0,0,0,1,2,0,0
3603,-6.807087102348036,282.98117460000003,24,6,12,1,2,168.0,40.0,toluene,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0
3604,-3.682815029959089,297.992073632,26,6,12,2,3,307.0,5.0,toluene,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0
3605,-2.4412354945733368,268.090665472,34,8,8,2,1,83.0,40.0,decane,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
3606,-9.019336863826267,325.0645103,37,10,11,1,2,791.0,40.0,apin,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0
3607,-9.488182075898118,267.022645488,27,7,10,1,3,353.0,40.0,toluene,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
3608,-3.086003285039453,252.059365344,29,7,8,2,1,102.0,40.0,apin,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
3609,0.6949102586211655,147.01677226,15,4,5,1,0,13.0,13.0,apin,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
3610,-6.447462617907143,291.981508948,24,7,11,2,2,66.0,13.0,toluene,1,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0
3611,-1.5210230009191177,218.006267152,21,7,8,0,2,3.0,3.0,toluene,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0
3612,-2.5957359445452752,278.98625998000006,24,7,11,1,1,61.0,26.0,toluene,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0
3613,-5.639585257312842,266.98625998,23,6,11,1,2,94.0,40.0,toluene,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
3614,-3.299767379448057,310.97608922,26,7,13,1,2,559.0,40.0,toluene,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0
3615,-2.4876381170730943,328.0390238239999,34,8,12,2,1,206.0,40.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0
3616,-10.236611541826473,240.01174645600005,24,6,10,0,4,445.0,6.0,toluene,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0
3617,-8.469120606661642,204.027002596,22,7,7,0,2,55.0,3.0,toluene,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0
3618,-10.07627436528278,252.011746456,25,7,10,0,3,115.0,2.0,toluene,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0
3619,-4.312337184979521,313.986988252,27,6,13,2,2,81.0,20.0,toluene,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0
3620,2.3290835409367157,177.027336944,19,5,6,1,1,15.0,7.0,toluene,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
3621,-4.698272896675033,250.99134536000005,22,6,10,1,2,115.0,40.0,toluene,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
3622,-3.1745808846072974,219.985531708,19,6,9,0,2,8.0,4.0,toluene,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0
3624,-6.48659301674928,357.97681749199995,30,7,15,2,3,723.0,18.0,toluene,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0
3626,-8.546646242159772,269.038295552,29,7,10,1,3,1036.0,40.0,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0
3627,-6.07116954612679,263.064116376,31,9,8,1,1,163.0,40.0,apin,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0
3628,-2.0144763958100254,247.069201756,30,9,7,1,0,18.0,18.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
3629,-3.672903664052008,326.05975926799994,36,9,11,2,1,74.0,26.0,apin,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3630,-6.080700643467626,239.027730868,25,6,9,1,2,31.0,5.0,toluene,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3632,-5.644959168664314,210.001181772,20,5,9,0,3,281.0,37.0,toluene,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0
3633,-3.9390848501347215,253.006995424,24,6,10,1,2,161.0,40.0,toluene,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
